numdate,Close,polarity
2021-07-08,47.849998474121094,0.1091104
2021-07-09,48.06999969482422,0.12775530000000002
2021-07-12,47.150001525878906,0.1360164
2021-07-13,48.209999084472656,0.101689
2021-07-14,48.0,0.1060961
2021-07-15,48.09000015258789,0.0992858
2021-07-16,47.439998626708984,0.1050688
2021-07-19,46.45000076293945,0.0876787
2021-07-20,46.16999816894531,0.1047688
2021-07-21,46.84000015258789,0.1237749
2021-07-22,47.290000915527344,0.1047427
2021-07-23,46.54999923706055,0.1343438
2021-07-26,46.060001373291016,0.1288205
2021-07-27,45.84000015258789,0.0873276
2021-07-28,46.97999954223633,0.07631339999999999
2021-07-29,46.18000030517578,0.08337589999999999
2021-07-30,45.720001220703125,0.0708649
2021-08-02,46.099998474121094,0.0768802
2021-08-03,46.400001525878906,0.1420994
2021-08-04,45.75,0.1190929
2021-08-05,46.09000015258789,0.126139
2021-08-06,45.95000076293945,0.0801873
2021-08-09,46.45000076293945,0.0777298
2021-08-10,46.02000045776367,0.087009
2021-08-11,46.810001373291016,0.14975429999999998
2021-08-12,46.959999084472656,0.0418057
2021-08-13,46.20000076293945,0.1202591
2021-08-16,46.65999984741211,0.10145139999999997
2021-08-17,45.790000915527344,0.1143846
2021-08-18,45.97999954223633,0.1269597
2021-08-19,44.849998474121094,0.1131015
2021-08-20,44.47999954223633,0.0915413
2021-08-23,45.91999816894531,0.1103332
2021-08-24,45.75,0.0907686
2021-08-25,45.88999938964844,0.1016115
2021-08-26,44.81999969482422,0.110101
2021-08-27,45.380001068115234,0.1299531
2021-08-30,47.25,0.1412531
2021-09-01,48.060001373291016,0.15765710000000002
2021-09-02,48.7599983215332,0.11344
2021-09-03,49.869998931884766,0.105575
2021-09-07,50.459999084472656,0.1330718
2021-09-08,50.36000061035156,0.1111149
2021-09-09,48.0,0.0916166
2021-09-10,48.709999084472656,0.0850588
2021-09-13,50.4900016784668,0.0869812
2021-09-14,49.86000061035156,0.109371
2021-09-15,50.560001373291016,0.1164015
2021-09-16,49.790000915527344,0.0920622
2021-09-17,49.310001373291016,0.0716929
2021-09-20,48.33000183105469,0.1137779
2021-09-21,49.11000061035156,0.1034866
2021-09-22,49.91999816894531,0.1034962
2021-09-23,50.43000030517578,0.1106232
2021-09-24,49.31999969482422,0.1033513
2021-09-27,50.18000030517578,0.0852943
2021-09-28,50.13999938964844,0.13307850000000002
2021-09-29,49.5,0.1065961
2021-09-30,49.16999816894531,0.1279748
2021-10-01,49.29999923706055,0.0937414
2021-10-04,49.4900016784668,0.105929
2021-10-05,50.560001373291016,0.0872313
2021-10-06,51.75,0.07421080000000001
2021-10-07,52.52000045776367,0.1050018
2021-10-08,52.04999923706055,0.0868447
2021-10-11,51.63999938964844,0.1026454
2021-10-12,51.119998931884766,0.0965048
2021-10-13,51.2599983215332,0.1151265
2021-10-14,51.470001220703125,0.13943270000000002
2021-10-15,51.56999969482422,0.1023033
2021-10-18,51.689998626708984,0.1210424
2021-10-19,51.97999954223633,0.13975839999999998
2021-10-20,51.16999816894531,0.1032295
2021-10-21,50.27000045776367,0.0746964
2021-10-22,49.560001373291016,0.1100472
2021-10-25,50.029998779296875,0.0875427
2021-10-26,50.02000045776367,0.08879930000000001
2021-10-27,48.279998779296875,0.1055801
2021-10-28,48.68000030517578,0.0916558
2021-10-29,48.68000030517578,0.1150062
2021-11-01,49.56999969482422,0.08586139999999999
2021-11-02,48.33000183105469,0.1019358
2021-11-03,48.2599983215332,0.1195588
2021-11-04,48.560001373291016,0.1015134
2021-11-05,48.2599983215332,0.07992769999999999
2021-11-08,48.86000061035156,0.1208331
2021-11-09,49.0,0.1163919
2021-11-10,48.5099983215332,0.095793
2021-11-11,49.34000015258789,0.0985144
2021-11-12,48.689998626708984,0.0892575
2021-11-15,48.22999954223633,0.0878119
2021-11-16,48.709999084472656,0.1018986
2021-11-17,48.13999938964844,0.1315417
2021-11-18,47.79999923706055,0.1306182
2021-11-19,46.849998474121094,0.1022547
2021-11-22,46.84000015258789,0.1203646
2021-11-23,47.66999816894531,0.08999810000000001
2021-11-24,47.720001220703125,0.0952371
2021-11-26,45.06999969482422,0.07683839999999999
2021-11-29,44.810001373291016,0.1287169
2021-11-30,43.75,0.1055282
2021-12-01,44.040000915527344,0.1565396
2021-12-02,45.9900016784668,0.0940931
2021-12-03,46.45000076293945,0.0932591
2021-12-06,47.7400016784668,0.1215485
2021-12-07,47.560001373291016,0.1049721
2021-12-08,47.810001373291016,0.0977848
2021-12-09,47.369998931884766,0.1166739
2021-12-10,47.36000061035156,0.09060139999999997
2021-12-13,46.95000076293945,0.1157094
2021-12-14,46.709999084472656,0.1055998
2021-12-15,46.72999954223633,0.1022117
2021-12-16,47.41999816894531,0.1307998
2021-12-17,46.43000030517578,0.1285166
2021-12-20,46.04999923706055,0.075725
2021-12-21,46.779998779296875,0.097996
2021-12-22,46.34000015258789,0.0935164
2021-12-23,47.22999954223633,0.094066
2021-12-27,47.34000015258789,0.12179489999999997
2021-12-28,47.13999938964844,0.0950487
2021-12-29,46.63999938964844,0.1143165
2021-12-30,46.77000045776367,0.08782039999999999
2021-12-31,46.5099983215332,0.114764
